variable	Difference	lwr	upr	p_adj	Groups
1449	PI3	-10.2438335279241	-16.0687124590768	-4.41895459677128	1.16805979926138e-05	PSNL.late.10_20-PSL.late.10_20
1451	PI3	-6.48650028927358	-10.8063461209466	-2.16665445760051	0.000253940039971701	PSNL.early.20_Inf-PSL.late.10_20
1453	PI3	-5.9122225523346	-11.1221526526402	-0.702292452029028	0.0140285384624141	PSNL.late.20_Inf-PSL.late.10_20
1454	PI3	10.7325416399306	5.68804851158352	15.7770347682776	1.23384981343122e-07	PSL.early.20_Inf-PSNL.late.10_20
1456	PI3	10.5050553076348	4.680176376482	16.3299342387876	6.74968739944326e-06	PSL.late.20_Inf-PSNL.late.10_20
1458	PI3	-6.97520840128009	-10.1656259866091	-3.78479081595113	5.96704963218286e-08	PSNL.early.20_Inf-PSL.early.20_Inf
1460	PI3	-6.40093066434112	-10.7207764960142	-2.08108483266806	0.000319870923878973	PSNL.late.20_Inf-PSL.early.20_Inf
1461	PI3	6.7477220689843	2.42787623731124	11.0675679006574	0.000124667778200749	PSL.late.20_Inf-PSNL.early.20_Inf
1463	PI3	-6.17344433204533	-11.3833744323509	-0.963514231739755	0.00844731472772364	PSNL.late.20_Inf-PSL.late.20_Inf
1477	PYCARD	1.48388328294464	0.376284667605321	2.59148189828396	0.00165197624495084	PSL.early.10_20-PSNL.early.0_10
1481	PYCARD	1.35376670088938	0.200941511585565	2.50659189019319	0.00952078198608308	PSL.early.20_Inf-PSNL.early.0_10
1483	PYCARD	1.67282251849929	0.196024364713536	3.14962067228505	0.0144281581272021	PSL.late.20_Inf-PSNL.early.0_10
1502	PYCARD	-0.94987578644737	-1.87900758273037	-0.0207439901643717	0.0409779713381375	PSNL.early.10_20-PSL.early.10_20
1506	PYCARD	-0.995408107815773	-1.95461664589609	-0.0361995697354555	0.0356278462996128	PSNL.early.20_Inf-PSL.early.10_20
1530	S100A8	-9.64609978674207	-13.3121290482846	-5.98007052519957	2.96505153762894e-10	PSNL.early.0_10-PSL.early.0_10
1532	S100A8	-5.27166654304977	-9.50483250506699	-1.03850058103256	0.00452857324744793	PSNL.late.0_10-PSL.early.0_10
1534	S100A8	-7.19381476890118	-10.4269486772769	-3.96068086052544	4.06109355033379e-08	PSNL.early.10_20-PSL.early.0_10
1536	S100A8	-5.80016676703781	-10.6498676296014	-0.950465904474194	0.00758382802186175	PSNL.late.10_20-PSL.early.0_10
1538	S100A8	-5.28187488498635	-8.58638900494707	-1.97736076502564	8.33967255507995e-05	PSNL.early.20_Inf-PSL.early.0_10
1540	S100A8	-4.28511121617512	-8.51827717819233	-0.0519452541579	0.0448318373728795	PSNL.late.20_Inf-PSL.early.0_10
1541	S100A8	8.74198887824884	4.50882291623163	12.9751548402661	2.88174797247187e-07	PSL.late.0_10-PSNL.early.0_10
1542	S100A8	4.37443324369229	0.141267281675078	8.60759920570951	0.0370464368362827	PSNL.late.0_10-PSNL.early.0_10
1543	S100A8	9.87801653219955	6.70314206068664	13.0528910037125	0	PSL.early.10_20-PSNL.early.0_10
1545	S100A8	9.87521124619183	5.64204528417461	14.108377208209	1.09037037177018e-08	PSL.late.10_20-PSNL.early.0_10
1547	S100A8	10.1238915728913	6.81937745293061	13.428405692852	0	PSL.early.20_Inf-PSNL.early.0_10
1548	S100A8	4.36422490175571	1.05971078179499	7.66873902171643	0.00200995973838936	PSNL.early.20_Inf-PSNL.early.0_10
1549	S100A8	10.0804330581663	5.84726709614906	14.3135990201835	6.04975602946922e-09	PSL.late.20_Inf-PSNL.early.0_10
1550	S100A8	5.36098857056695	1.12782260854973	9.59415453258417	0.0036176507340353	PSNL.late.20_Inf-PSNL.early.0_10
1553	S100A8	-6.28970386040796	-10.1540380055078	-2.42536971530815	5.89166034786759e-05	PSNL.early.10_20-PSL.late.0_10
1557	S100A8	-4.37776397649313	-8.30201385188525	-0.453514101101015	0.01701758522425	PSNL.early.20_Inf-PSL.late.0_10
1560	S100A8	5.50358328850726	1.68785905510678	9.31930752190774	0.000514125710204039	PSL.early.10_20-PSNL.late.0_10
1562	S100A8	5.50077800249954	0.767954576945142	10.2336014280539	0.0106985035388714	PSL.late.10_20-PSNL.late.0_10
1564	S100A8	5.74945832919903	1.82520845380692	9.67370820459115	0.000395983271842315	PSL.early.20_Inf-PSNL.late.0_10
1566	S100A8	5.70599981447399	0.973176388919592	10.4388232400284	0.0068647272058544	PSL.late.20_Inf-PSNL.late.0_10
1568	S100A8	-7.42573151435867	-10.0890400268798	-4.76242300183753	4.29183355521445e-11	PSNL.early.10_20-PSL.early.10_20
1570	S100A8	-6.03208351249529	-10.522034048941	-1.54213297604962	0.00156417460317004	PSNL.late.10_20-PSL.early.10_20
1572	S100A8	-5.51379163044384	-8.26331357660072	-2.76426968428696	5.99859511840606e-07	PSNL.early.20_Inf-PSL.early.10_20
1574	S100A8	-4.5170279616326	-8.33275219503308	-0.701303728232121	0.00859539318201408	PSNL.late.20_Inf-PSL.early.10_20
1575	S100A8	7.42292622835095	3.55859208325114	11.2872603734508	1.68940419587038e-06	PSL.late.10_20-PSNL.early.10_20
1577	S100A8	7.67160655505045	4.85501324183981	10.4881998682611	9.63598090208961e-11	PSL.early.20_Inf-PSNL.early.10_20
1579	S100A8	7.6281480403254	3.76381389522559	11.4924821854252	8.81373524830309e-07	PSL.late.20_Inf-PSNL.early.10_20
1581	S100A8	-6.02927822648757	-11.3207356790091	-0.737820773966049	0.0134482090297969	PSNL.late.10_20-PSL.late.10_20
1583	S100A8	-5.51098634443612	-9.43523621982823	-1.586736469044	0.00079187032746908	PSNL.early.20_Inf-PSL.late.10_20
1586	S100A8	6.27795855318707	1.69542197625894	10.8604951301152	0.00116500267883213	PSL.early.20_Inf-PSNL.late.10_20
1588	S100A8	6.23450003846202	0.943042585940499	11.5259574909835	0.00909896792949039	PSL.late.20_Inf-PSNL.late.10_20
1590	S100A8	-5.75966667113562	-8.65791727996048	-2.86141606231076	7.48717130294452e-07	PSNL.early.20_Inf-PSL.early.20_Inf
1592	S100A8	-4.76290300232438	-8.68715287771649	-0.838653126932262	0.00631154688033397	PSNL.late.20_Inf-PSL.early.20_Inf
1593	S100A8	5.71620815641057	1.79195828101845	9.64045803180268	0.000436476909183803	PSL.late.20_Inf-PSNL.early.20_Inf
1596	S100A9	-10.2435497919718	-14.7678010310404	-5.71929855290328	2.78624833205399e-08	PSNL.early.0_10-PSL.early.0_10
1598	S100A9	-6.75146624247233	-11.6768471330823	-1.82608535186232	0.00117258477579141	PSNL.late.0_10-PSL.early.0_10
1600	S100A9	-8.18273315429688	-11.8767688222544	-4.48869748633937	5.04106566490137e-08	PSNL.early.10_20-PSL.early.0_10
1602	S100A9	-6.26579964955648	-11.9085323389838	-0.623066960129131	0.0179496675690479	PSNL.late.10_20-PSL.early.0_10
1604	S100A9	-5.57498730023702	-9.41986152563818	-1.73011307483587	0.000480685567669337	PSNL.early.20_Inf-PSL.early.0_10
1607	S100A9	8.92863941192627	3.77755277864102	14.0797260452115	1.72882645558259e-05	PSL.late.0_10-PSNL.early.0_10
1609	S100A9	10.3728426827325	6.31998939301805	14.4256959724469	8.11285372215309e-10	PSL.early.10_20-PSNL.early.0_10
1611	S100A9	10.3218615849813	5.17077495169604	15.4729482182665	6.55707401819861e-07	PSL.late.10_20-PSNL.early.0_10
1613	S100A9	10.4158126513163	6.28575521888541	14.5458700837472	1.26602228700534e-09	PSL.early.20_Inf-PSNL.early.0_10
1614	S100A9	4.66856249173482	0.538505059303907	8.79861992416574	0.0147661013882541	PSNL.early.20_Inf-PSNL.early.0_10
1615	S100A9	10.5317502551609	5.38066362187562	15.6828368884461	3.99575420639842e-07	PSL.late.20_Inf-PSNL.early.0_10
1616	S100A9	5.74686166975234	0.595775036467086	10.8979483030376	0.0170576797830293	PSNL.late.20_Inf-PSNL.early.0_10
1619	S100A9	-6.8678227742513	-11.3075011123225	-2.42814443618008	0.00015720384216078	PSNL.early.10_20-PSL.late.0_10
1626	S100A9	6.88075913323296	2.38452210307964	11.3769961633863	0.000190662413788845	PSL.early.10_20-PSNL.late.0_10
1628	S100A9	6.82977803548177	1.32303479224055	12.336521278723	0.00481750945084691	PSL.late.10_20-PSNL.late.0_10
1630	S100A9	6.92372910181681	2.35777881315283	11.4896793904808	0.000224159371461696	PSL.early.20_Inf-PSNL.late.0_10
1632	S100A9	7.03966670566135	1.53292346242013	12.5464099489026	0.00321477493947764	PSL.late.20_Inf-PSNL.late.0_10
1634	S100A9	-8.31202604505751	-11.4108435662868	-5.21320852382818	1.88433602055227e-10	PSNL.early.10_20-PSL.early.10_20
1636	S100A9	-6.39509254031711	-11.6673977968503	-1.12278728378391	0.0064060008043465	PSNL.late.10_20-PSL.early.10_20
1638	S100A9	-5.70428019099765	-8.98144791982841	-2.42711246216689	1.58462253537772e-05	PSNL.early.20_Inf-PSL.early.10_20
1640	S100A9	-4.62598101298014	-9.12221804313345	-0.129743982826824	0.0386291873289101	PSNL.late.20_Inf-PSL.early.10_20
1641	S100A9	8.26104494730632	3.8213666092351	12.7007232853775	3.7233996101893e-06	PSL.late.10_20-PSNL.early.10_20
1643	S100A9	8.35499601364136	5.15586728270434	11.5541247445784	4.3633041624247e-10	PSL.early.20_Inf-PSNL.early.10_20
1645	S100A9	8.4709336174859	4.03125527941468	12.9106119555571	2.09951560103949e-06	PSL.late.20_Inf-PSNL.early.10_20
1647	S100A9	-6.34411144256592	-12.5008375558284	-0.187385329303405	0.0380793896734954	PSNL.late.10_20-PSL.late.10_20
1649	S100A9	-5.65329909324646	-10.2192493819104	-1.08734880458248	0.00492574060855955	PSNL.early.20_Inf-PSL.late.10_20
1652	S100A9	6.43806250890096	1.10618129067259	11.7699437271293	0.00678074371225845	PSL.early.20_Inf-PSNL.late.10_20
1654	S100A9	6.5540001127455	0.397273999482985	12.710726226008	0.0278061606717827	PSL.late.20_Inf-PSNL.late.10_20
1656	S100A9	-5.7472501595815	-9.11942793219649	-2.37507238696652	2.4473714509754e-05	PSNL.early.20_Inf-PSL.early.20_Inf
1658	S100A9	-4.66895098156399	-9.23490127022797	-0.103000692900006	0.0408922993545048	PSNL.late.20_Inf-PSL.early.20_Inf
1659	S100A9	5.86318776342604	1.29723747476206	10.42913805209	0.00302291246640185	PSL.late.20_Inf-PSNL.early.20_Inf
